handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,brand
Product_11,Variant,,,,,E1-HWUN-RG4Z,,149,,TRUE,,,0,1,60,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_12,Product,MousePad,Clevisco's MousePad with 10W Wireless Charging & RGB Lighting. Anti-Slip & Ultra Smooth for Precision Aim.,https://static.wixstatic.com/media/7b3e7f_e68dd6f55e804e45939b79e264158155~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_4f8aca31430140b29538d87d16214516~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_7a39316639764db2b4c54c9895c220c6~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_64db735b867643008127b614d93c5389~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_14c733a7df1646cb9641148115aeeb1d~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_55c91e5d36a1430ebb397827d77969c5~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_fff158839a454a4daf2bbbf969ee2e04~mv2.jpg,Electronics;Gaming;All Products1,M1,,88,,TRUE,,,InStock,1,35,,,,,,,,,,,,,,,,,,,Product Description,"Unleash the Pro in you. Nobody learns to aim overnight and there are no shortcuts or hacks to win. The Gamer in you needs true dedication and hard work. you need to practice the right techniques and never give up. Be a RAPEX Pro Gamer and lead your way to the top.  This mouse pad is large enough to hold your laptop or keyboard and mouse, as well as any other accessories that you have lying around. Keep your desktop clean and tidy. Extremely low friction and thickened design make the mouse pad great support for your wrist, and also give you precise control. Integrated with 10W Wireless Super-charging panel to easily and quickly charge your mobile phone or Bluetooth headphones while you are playing or working. 3 charging modes indicator - RED for charging, GREEN for fully charged, BLUE for standby mode. (NOTE: 10W needs power adapter 9V 2A,  Power adapter is not included with this Mouse Pad)",Product Features,"<p><strong>[ One-Touch Control ]</strong> One control button makes switching the LED modes effortless. One button is designed to switch the light colors on/off. Choose your favorite color mode and enjoy your gaming experience. </p><br><p><strong>RGB Redefined.</strong> Superluminous customized 10 lighting modes, including 7 static light modes and 3 dynamic modes, which offer a distinctive atmosphere when playing games or working. The memory function helps to remember your last light mode choice when switched on.</p><br><p><strong>Precision Finish</strong>Ultra-smooth, accurate and Precise. Provides the optimal surface for gaming sensors and less resistance than other mouse pads. Offers a fast and smooth tracking surface for your mouse. Raises your gaming experience to the higher level</p><br><p><strong>4mm anti-slip base</strong> With the anti-slip base, this mouse pad keeps super firmly on the desk and provides a heavy grip. Professional edge stitching combined with waterproof material prevents fraying and ensures a longer lifespan. The 4mm thickness ensures its shape stability (thus no-wave formation)</p><br><p><strong>Unlimited RGB</strong>Choose from Over 10 Color modes to choose & play. Customize your desk at your will.</p><br><p><strong>Super Charger</strong> Charge your mobile devices fast & wirelessly with RAPEX super charger technology. So you can be connected while you game.</p>",,,,,,,,,,,,Clevisco
Product_13,Product,Earpods Fit,Clevisco's Sound Earpods FIT Bluetooth Wireless UHD 9D 5.1 Surround with MIC and Charging Case iOS/Android/Windows,https://static.wixstatic.com/media/7b3e7f_f3dfa3084b2b40a0841f9d0740ee8187~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_287f1fd21df04a1cba48af090d5a9c64~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_c7eaaf5385604c11b5974814803df102~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_fed7fbb37898410f8ae11b19fcb5744c~mv2.jpeg;https://static.wixstatic.com/media/7b3e7f_8c6b6b92c23e48ca815cbccb1ba35a4e~mv2.jpeg;https://static.wixstatic.com/media/7b3e7f_26d0c01bb36e46239a109e27685ebc93~mv2.jpeg;https://static.wixstatic.com/media/7b3e7f_a468ad150ad345289abef6221016f99f~mv2.jpeg;https://static.wixstatic.com/media/7b3e7f_0444c7e42e4f490fa26577e5c2626289~mv2.jpeg,Electronics;All Products1,2L-5PE2-92GH,,48,5,TRUE,,,InStock,0.1,20,,,,,,,,,,,,,,,,,,,Product Description,"The Earpods for FIT Humans.  RAPEX Earpods FIT is designed beautifully to fit in most of your GYM Equipment without needing an extra cover or support. The Earpods are equipped with a very large battery to power your entire day schedule, easily.  Super Sound Quality  RAPEX Earpods are powered by the F-9 Driver, which delivers exceptional sound quality and super bass.    • 9D Audio Clarity • Super 5.1 Spatial Audio • Active Noise Cancellation • Full Range Bass Support • TRUE Wireless Stereo  Wireless BTE 5.1 Simply take them out of the case and they connect to your devices instantly, also double to activate the voice assistant.    Ultra-low energy consumption, Fast Pairing & multi-streaming.    IPX8 Rated - Water Resistant (do not test at home)",Product Features,"<p><strong>New Generation Wireless Earbuds:</strong> With the latest 5.0 Wireless Technology, Earphones consumes less power yet provide faster connection initiation. It allows better caching that improves the connection speed and lowers power usage and further provides improvement to the synchronization. Also benefit from improved proximity accuracy which strengthens the connection between devices, all thanks to its version 5.0. </p><br><p><strong>Gentle Touch and Volume Control</strong> Equipped with smart sensors and a high-sensitivity touch panel, Earphones bring convenience to your fingertips. Volume adjustments - just by double tapping, changing songs, playing or pausing, receiving or rejecting a phone call, all form a part of the fantastic features of earphones.	</p><br><p><strong>Ergonomically Designed Earphones & Hassle Free Outdoor / Indoor Usage:</strong> Wireless Earphones are carefully designed keeping in mind the comfort and ultimate fit in your ears. Whether you are indulging in vigorous activity, heavy gym workouts, or running, the earphones will stay intact comfortably in your ears without sliding out.</p><br><p><strong>Compact Charging Case with a Large Capacity:</strong> Although quite compact in size and light in weight, the charging case is installed with a powerful rechargeable battery with 2000mAH power. By charging just for an hour or two, the case battery will last up to 25 times and provides playtime of 120 hours. The earphones play for up to 6 hours with each full charge.</p><br><p><strong>Voice Assistance with one Touch:</strong> Checking the weather, making a phone call, or asking for navigation, all commands made easy with just one touch. Long press for 2 seconds to summon the voice assistant and talk to your personal assistant. Convenience at your fingertips, quite literally! ",,,,,,,,,,,,Clevisco
Product_14,Product,Earpods Pro,Clevisco's Sound Earpods Pro Bluetooth Wireless UHD 9D 5.1 Surround Audio Mic and Charging Case Works with iOS/Android/WINDOWSs,https://static.wixstatic.com/media/7b3e7f_0f2009e4243446a0b2980b0d39068bfd~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_c1fc44e04aec4a618d9177951e702381~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_ed7491cd45374129bf9841170062f44d~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_2ea53ec660fc433e87399c6cf79abe13~mv2.jpeg;https://static.wixstatic.com/media/7b3e7f_c1a50a0c0685481e8714d2dcbbceedaf~mv2.jpeg;https://static.wixstatic.com/media/7b3e7f_aeac37b3fbfe49738af0adfa97406b61~mv2.jpeg;https://static.wixstatic.com/media/7b3e7f_d509eb214cbf48a6ad82f1999ec1d3ff~mv2.jpeg,Electronics;All Products1,76-5FMX-44B0,,48,,TRUE,,,InStock,0.1,20,,,,,,,,,,,,,,,,,,,Product Description,"The Only Earpods designed for Pro Humans.  RAPEX Earpods are engineered to support you during long days at work, Traffic on the road or unexpected emergencies. Powered by RAPEX Reverse Charge Technology -The Wireless charging case can also be used to charge your phone.    Super Sound Quality  RAPEX Earpods are powered by the F-9 Driver, which delivers exceptional sound quality and super bass.    • 9D Audio Clarity • Super 5.1 Spatial Audio • Active Noise Cancellation • Full Range Bass Support •    TRUE Wireless StereoWireless BTE 5.1  Simply take them out of the case and they connect to your devices instantly, also double to activate the voice assistant.    Ultra-low energy consumption, Fast Pairing & multi-streaming.    IPX8 Rated - Water Resistant (do not test at home)",Product Features,"<p><strong>New Generation Wireless Earbuds:</strong> With the latest 5.0 Wireless Technology, Earphones consumes less power yet provide faster connection initiation. It allows better caching that improves the connection speed and lowers power usage and further provides improvement to the synchronization. Also benefit from improved proximity accuracy which strengthens the connection between devices, all thanks to its version 5.0. </p><br><p><strong>Gentle Touch and Volume Control</strong> Equipped with smart sensors and a high-sensitivity touch panel, Earphones bring convenience to your fingertips. Volume adjustments - just by double tapping, changing songs, playing or pausing, receiving or rejecting a phone call, all form a part of the fantastic features of earphones.	</p><br><p><strong>Ergonomically Designed Earphones & Hassle Free Outdoor / Indoor Usage:</strong> Wireless Earphones are carefully designed keeping in mind the comfort and ultimate fit in your ears. Whether you are indulging in vigorous activity, heavy gym workouts, or running, the earphones will stay intact comfortably in your ears without sliding out.</p><br><p><strong>Compact Charging Case with a Large Capacity:</strong> Although quite compact in size and light in weight, the charging case is installed with a powerful rechargeable battery with 2000mAH power. By charging just for an hour or two, the case battery will last up to 25 times and provides playtime of 120 hours. The earphones play for up to 6 hours with each full charge.</p><br><p><strong>Voice Assistance with one Touch:</strong> Checking the weather, making a phone call, or asking for navigation, all commands made easy with just one touch. Long press for 2 seconds to summon the voice assistant and talk to your personal assistant. Convenience at your fingertips, quite literally! ",,,,,,,,,,,,Clevisco
Product_15,Product,TESLA Mats,Clevisco's Tesla mats for model 3/Y Waterproof and all weather Full Vegan Leather carpet Rear and front mats included,https://static.wixstatic.com/media/7b3e7f_7a257f0972694074bb4ecfcc37bcf7ca~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_9fa83cbd4ce547df80b15818384a85d5~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_2741bd94723d489a95561883257e62c5~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_1b4b07fde607463492019cf0d50d3b6a~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_0b51d18f3a244bfbaa6aa279c0178449~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_371e59a69f33420cbce2965644c865ea~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_371e59a69f33420cbce2965644c865ea~mv2.jpg;https://static.wixstatic.com/media/d54aea_da31e92f93fa48c39ef76088d3d5dae6~mv2.jpg;https://static.wixstatic.com/media/d54aea_2b8b80c60e60438ea89aac4a151f0d12~mv2.jpg;https://static.wixstatic.com/media/d54aea_b67e954f8f434418a4136bccafd1f94c~mv2.jpg,Automotive;All Products1,TM3,,369,,TRUE,,,InStock,3,159,Color,COLOR,#000000:Black;#808080:Grey,Car Type,DROP_DOWN,MODEL 3;MODEL Y,,,,,,,,,,,,,Product Description,"Protect and beautify your vehicle with our newest Tesla mats. These luxury mats are designed to perfectly fit into your electric car's interior. They come in a variety of colours to match or coordinate with the interior leather and plastic. The Tesla Mats are environmentally friendly and durable, perfect for all weather conditions. Their unique design makes dirt, snow, water and mud easy to remove.",Product Features,"<p><strong>Custom Fit Design:&nbsp;</strong>Custom designed for tesla model 3 to perfectly fit into the OEM placement.</p><br><p><strong>Premium Quality:</strong> The mats are made from the highest quality material that are environmental friendly.</p><br><p><strong>Easy Installation:</strong> It has the same mounting place ports as the mats from the manufacturer.</p><br><p><strong>Water Proof:</strong> Waterproof Mats, so you don&apos;t have to worry about getting them wet.</p><br><p><strong>All Weather Material:</strong>&nbsp;The mats can be used in any weather conditions with no worries.</p>",,,,,,,,,,,,Clevisco
Product_15,Variant,,,,,M3MW,,369,,TRUE,,,InStock,3,159,,,#808080:Grey,,,MODEL 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_15,Variant,,,https://static.wixstatic.com/media/7b3e7f_3fc23ece08e14c8bb813396467803486~mv2.jpg,,M3MB,,369,,TRUE,,,InStock,3,159,,,#000000:Black,,,MODEL 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_15,Variant,,,,,MYMW,,369,,TRUE,,,InStock,3,159,,,#808080:Grey,,,MODEL Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_15,Variant,,,https://static.wixstatic.com/media/7b3e7f_3fc23ece08e14c8bb813396467803486~mv2.jpg,,MYMB,,369,,TRUE,,,InStock,3,159,,,#000000:Black,,,MODEL Y,,,,,,,,,,,,,Product Description,,Product Features,,,,,,,,,,,,,Clevisco
Product_16,Product,TESLA Combo 1,Clevisco's Roof-Shades + Screen Protector 2022 2pc Bundle,https://m.media-amazon.com/images/I/51H+lDv0VkL._AC_SL1000_.jpg;https://m.media-amazon.com/images/I/41s-hMkZ3HL._AC_SL1000_.jpg,Automotive Deals;Deals,,,229,,TRUE,,,InStock,,,Color,COLOR,#000000:Black;#ffffff:White,Car Type,DROP_DOWN,MODEL 3;MODEL Y,,,,,,,,,,,,,Product Description,,Product Features,,,,,,,,,,,,,Clevisco
Product_16,Variant,,,,,,,,20,TRUE,,,,,,,,#ffffff:White,,,MODEL 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_16,Variant,,,,,,,,,TRUE,,,,,,,,#000000:Black,,,MODEL 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_16,Variant,,,,,,,,20,TRUE,,,,,,,,#ffffff:White,,,MODEL Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_16,Variant,,,,,,,,10,TRUE,,,,,,,,#000000:Black,,,MODEL Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_17,Product,TESLA Combo 2,Clevisco's Roof-Shades + Screen Protector + Console Wrap 2022 3pc Bundle,https://m.media-amazon.com/images/I/518rRgdAaiL._AC_SL1000_.jpg;https://m.media-amazon.com/images/I/41GnwpU6KjL._AC_.jpg,Automotive Deals;Deals,,,269,,TRUE,,,InStock,,,Color,COLOR,#000000:Black;#ffffff:White,Car Type,DROP_DOWN,MODEL 3;MODEL Y,,,,,,,,,,,,,Product Description,,Product Features,,,,,,,,,,,,,Clevisco
Product_17,Variant,,,,,,,,20,TRUE,,,,,,,,#ffffff:White,,,MODEL 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_17,Variant,,,,,,,,,TRUE,,,,,,,,#000000:Black,,,MODEL 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_17,Variant,,,,,,,,20,TRUE,,,,,,,,#ffffff:White,,,MODEL Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_17,Variant,,,,,,,,10,TRUE,,,,,,,,#000000:Black,,,MODEL Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_18,Product,TESLA Combo 3,Clevisco's Console Tray + Console Skin + Screen Protector 3pc Bundle 2022,https://m.media-amazon.com/images/I/51-hAcVcHTL._AC_SX679_.jpg;https://m.media-amazon.com/images/I/41bpcuZV6ZL._AC_.jpg,Automotive Deals;Deals,,,129,,TRUE,,,0,,,Interior Trim,COLOR,#000000:Black;#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_18,Variant,,,,,,,20,,TRUE,,,,,,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_18,Variant,,,,,,,,,TRUE,,,,,,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_19,Product,TESLA Combo 4,Clevisco's MODEL 3 & MODEL Y Console Tray + Screen Protector 2pc Bundle 2022,https://m.media-amazon.com/images/I/41n5u-UXX2L._AC_SL1000_.jpg,Automotive Deals;Deals,,,99,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_20,Product,TESLA Combo 5,Clevisco's Screen Protector + Center Console Wrap 2pc Bundle 2022,https://m.media-amazon.com/images/I/41csmnB9cpL._AC_SL1000_.jpg;https://m.media-amazon.com/images/I/41ueo-7vGhL._AC_SL1000_.jpg,Automotive Deals;Deals,,,99,,TRUE,,,InStock,,,Interior Trim,COLOR,#000000:Black;#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_20,Variant,,,,,,,,20,TRUE,,,,,,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_20,Variant,,,,,,,,,TRUE,,,,,,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_21,Product,TESLA Combo 6,Clevisco's Console Wrap + Console Tray 2pc Bundle 2022,https://m.media-amazon.com/images/I/41Bcd0eDCNL._AC_SL1000_.jpg;https://m.media-amazon.com/images/I/41hjjuAJa8L._AC_SX679_.jpg,Automotive Deals;Deals,,,79,,TRUE,,,0,,,Interior Trim,COLOR,#000000:Black;#ffffff:White,,,,,,,,,,,,,,,,Product Description,,Product Features,,,,,,,,,,,,,Clevisco
Product_21,Variant,,,,,,,,20,TRUE,,,,,,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_21,Variant,,,,,,,,,TRUE,,,,,,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_22,Product,TESLA Combo 7,Clevisco's Roof-Shades + Console Skin 2pc Bundle 2022,https://m.media-amazon.com/images/I/4182si5hexL._AC_SL1000_.jpg;,Automotive Deals;Deals,,,209,,TRUE,,,InStock,,,Color,COLOR,#000000:Black;#ffffff:White,Car Type,DROP_DOWN,MODEL 3;MODEL Y,,,,,,,,,,,,,Product Description,Save more with ,Product Features,,,,,,,,,,,,,Clevisco
Product_22,Variant,,,,,,,20,,TRUE,,,,,,,,#ffffff:White,,,MODEL 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_22,Variant,,,,,,,,,TRUE,,,,,,,,#000000:Black,,,MODEL 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_22,Variant,,,,,,,40,,TRUE,,,,,,,,#ffffff:White,,,MODEL Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_22,Variant,,,,,,,10,,TRUE,,,,,,,,#000000:Black,,,MODEL Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_23,Product,E Mouse,"Clevisco's Wireless Ergonomic vertical mouse, Comfortable and classy, Adjustable DPI Sensitivity, 5-button design, compatible with computers, Laptops, PC, and Macs",https://static.wixstatic.com/media/7b3e7f_0cc8f45c4734450f8575ddc3b1e27570~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_5b5684ddb4f1470987ed9f36bbe62635~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_b18be40c15894536879fea5f1887fa99~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_10e67ef38e1c456097d73a89e1ebb4ff~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_f297bd608da1465992a4bee4d1bc3d61~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_dd442f55ced94be7b3c437ea2e375a27~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_cdc13d836a934ad5b36d9c2fb62e4b8d~mv2.jpg,Electronics;Gaming;All Products1,MOUSE1,,49,,TRUE,,,198,,,,,,,,,,,,,,,,,,,,,Product Description,"Our ergonomic mouse helps you prevent wrist pain and scarring, relieving stress and strain while you use it. Its vertical design lets you stretch your wrists without any strain and comfortably sits your fingers on the ideal buttons. This mouse is powered by a 2.4 GHz dongle for an easy uninterrupted experience that lets you choose between different levels of sensitivity that you are comfortable with and compatible with most operating systems such as Windows OS, Mac OSX and Linux.",Product Features,"<p><strong>●[ERGONOMICS]</strong> When you use a normal mouse for a long time, it might cause long-term wrist pains and scarring, and to prevent this our product's ergonomic mouse design supports your palm and eliminate the wrist strain so you can use the mouse stress-free for hours.</p><br> <p><strong>●[VERTICAL DESIGN]</strong> The vertical design of the mouse lets you stretch your wrists without any strain and comfortably sits your fingers on the ideal buttons </p><br><p><Strong>[ADJUSTABLE DPI]</strong> This feature allows you to choose between different levels of sensitivity that you are comfortable with.</p> <br><p><strong>●[WIRELESS]</strong> You can use the mouse anywhere and everywhere without worrying about the hassle of a cable with the help of a 2.4 GHz dongle.</p> <br><p><strong>●	[Replaceable Batteries]</strong> When you ever run out of charge, you can easily replace them rather than wait for it to charge it again.</p>",,,,,,,,,,,,Clevisco
Product_24,Product,Modern Light,Clevisco's Modern Semi Arc Standing LED Room Lamp(white),https://static.wixstatic.com/media/7b3e7f_b0caff6adf724272ace95d313e616e68~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_6432bb3e0a184d1a89d128d00c69a2ed~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_21b875705bce43ee9eb03a75d1389e8c~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_8ebb5f4e8fc34eea9d0e0cde6b36a9f0~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_a47edac04dc94ab788b4c1795634ae08~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_d15d930f038b44168efc094d8ce9422d~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_d23000b456254b6e881032c244f31684~mv2.jpg,Home & Kitchen;All Products1,LIGHTARC,,369,,TRUE,,,4,,,,,,,,,,,,,,,,,,,,,Product Description,"Designed for those who value style, elegance and ease of control, who want their home to look more modern yet natural. The smooth metal structure of the lamp with thin LED lighting provides you with bright and moody light to your liking, while being energy efficient. You can adjust the brightness and colour temperature of your lights conveniently with the attached dimmer or simple remote control.",Product Features,<p><strong>MODERN & FUNCTIONAL  DESIGN:</strong> This light is designed to make your room much more modern with its thin LED lamp and the metal structure looking elegant and futuristic while making it more stable.</p><br><p><strong>BRIGHTEN UP YOUR ROOM:</strong> The LED lamp provides bright and moody light to your liking.</p><br><p><strong>ADJUSTABLE BRIGHTNESS:</strong> Easily adjust the brightness of the lamp with the attached dimmer</p><br><p><strong>[ENERGY EFFICIENT:</strong> Don't ever worry if using these lights will increase your bills because of the energy-efficient LED light source; you won't need to replace these lights for a while. </p><br><p><strong>COLOUR TEMPERATURE ADJUSTMENT:</strong> You can adjust the colour temperature of the lights which lets you keep whatever colours that fit your mood. </p><br><p><strong>EASY COTROLS]:</strong> You can conveniently control the light using the built-in controls and the remote control included.</p>,,,,,,,,,,,,Clevisco
Product_25,Product,Ez Controller,Clevisco's Bluetooth Gamepad/Game Controller For IS Android Phone Tablet Hand Grip w. Hand Grip (Black),https://static.wixstatic.com/media/7b3e7f_b8a7352a1bdc44259436437bd86c3399~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_b2d74637e058471fa0c86ad636797bce~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_f78f4cf71a124a33a3ce04832124628e~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_d664bcaf44ed4f4fada0d48b5f57affc~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_529e51ec192842c3b8399d756750bd4e~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_76a2fa595fcf42a29629a2afd5470d03~mv2.jpg,Gaming;All Products1,CONTR,,99,,TRUE,,,4,,,,,,,,,,,,,,,,,,,,,Product Description,"Designed with comfort and mobility in mind. With a revolutionary ergonomic design, it maximizes comfort and ease of use. This gamepad uses Bluetooth 5.0 for seamless connectivity with iPhone, iPad, and Android smartphones. Its battery life lasts up to 40 hours on a single charge, allowing you to enjoy games wherever you go.",Product Features,<p><strong>[EROGONOMIC DESIGN]</strong> This game controller has been designed to be used for long hours without any stress on the hand of the user.</p><br><p><strong> [PREMIUM QUALITY]</strong> All the parts feel premium from the handle to the stretching system all are built with the highest quality materials.</p><br> <p><strong>FLAWLESS CONNECTIVITY]</strong> With the use of Bluetooth 5.0 gamepad gives the best connectivity with the device with almost no input delay and gives you compatibility with a wide range of devices.</p><br><p><strong>[MFI SUPPORT]:</strong> PLAY GAMES ON YOUR APPLE DEVICE WITH NO WORRIES MFI SUPPORT(MADE FOR IPHONE) </p><br><p><strong>[AMAZING BATTERY LIFE]:</strong> With the built-in 400 mAh Battery you will be able to game for hours without worries.</p><br><p><strong> [FIT FOR ALL]:</strong>You can attach any device without any trouble due to our stretchable design to fit almost all handheld touch devices</p>,,,,,,,,,,,,Clevisco
Product_26,Product,S COMBO,Clevisco's Lumbar Support + Arc Support Deal,,Self Care Deals;Deals,,,99,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_27,Product,Brasserie,Clevisco's Fashion Nylon Undergarments Bra For Women/Teens with Padded Safety Cups Cherry Red,https://static.wixstatic.com/media/7b3e7f_403389866fdc40fc96bc1bf0498cf5fa~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_c3a5762916214f54bbff001181aeb045~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_3d0d1c8d2af94b17a855cf873aaee28a~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_4cf63779eba440ba83742467fcf0c1ab~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_76a17b89e7b34287a3e8a9c04020999f~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_818e45f71b5942569763dd27c1ab2532~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_db2661403ef14b8e9fc9671ceaa5dc54~mv2.jpg,Fashion;All Products1,CHERRY11,,49,,TRUE,,,InStock,,,Size,DROP_DOWN,34;36;38;42;44,,,,,,,,,,,,,,,,Product Description,"You are beautiful & nobody needs to tell you that. Feeling comfortable with yourself should be natural. Confidence is part of every women, you dont need to be shy about it. Our clothing is for women who believe in themselves, despite the odds of this world. It is for women who defy the status quo. Lets become great women.",Product Features,"Made of Super of Nylon Fabric	Safety pads attached to cups	Soft & gentle with skin	Custom Designed front embroidery",,,,,,,,,,,,Clevisco
Product_27,Variant,,,,,CHRY341,,49,,TRUE,,,InStock,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_27,Variant,,,,,CHRY361,,49,,TRUE,,,InStock,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_27,Variant,,,,,CHRY381,,49,,TRUE,,,InStock,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_27,Variant,,,,,CHRY421,,49,,TRUE,,,InStock,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_27,Variant,,,,,CHRY441,,49,,TRUE,,,InStock,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
